game,res,league,howmany,scores
Sheff Utd v Hull,10,en2,321,2-0:2-1:3-0:3-1:1-0:1-1
Burnley v West Brom,0,en2,317,2-1:1-1:2-0:1-0:1-2:3-1:0-1:2-2
Coventry v Norwich,X,en2,319,1-2:1-1:2-1:0-2:0-1:1-3:1-0
Birmingham v Preston,X,en2,314,1-1:1-0:2-1:1-2:2-0:0-1
Bristol City v Blackburn,X,en2,316,2-1:1-2:1-1:2-2:0-1:1-0:2-0:0-2
Cardiff v Millwall,X,en2,318,1-1:1-2:1-0:0-1:2-1:2-0:0-0:2-2:0-2
QPR v Swansea,X,en2,320,2-1:1-1:1-2:2-0:2-2:1-0:0-1
Stoke v Reading,X,en2,322,2-1:1-1:1-2:1-0:2-0:0-1:0-0:2-2
Watford v Rotherham,10,en2,324,2-0:2-1:3-0:3-1:1-1:1-2:1-0:0-1
Wigan v Luton,2,en2,325,1-2:1-1:0-2:0-1:2-1:1-0
Sunderland v Middlesbrough,X,en2,323,1-1:1-2:2-1:2-2:1-0:2-0
Coventry v Huddersfield,X,en2,41,1-1:2-1:2-0:1-0:1-2:0-1:0-0:2-2
Chelsea v Fulham,10,en,214,2-1:2-0:1-1:1-0:3-1:1-2
Everton v Arsenal,21,en,215,0-2:0-3:1-2:1-3:1-1:0-4:0-1
Aston Villa v Leicester,0,en,211,2-1:1-1:1-0:2-0:1-2:2-2
Brentford v Southampton,0,en,212,2-0:2-1:1-0:1-1:3-1:0-1
Brighton v Bournemouth,10,en,213,2-0:2-1:1-1:1-0:3-0:3-1
Man Utd v Crystal Palace,10,en,216,2-0:2-1:3-1:3-0:1-0:1-1
Wolves v Liverpool,2,en,220,1-2:0-2:1-1:0-1:1-3:2-1:1-0
Newcastle v West Ham,10,en,217,2-0:2-1:1-1:1-0:3-1:3-0
Nottm Forest v Leeds,X,en,218,1-1:2-1:1-0:1-2:0-1:0-0:2-2
Tottenham v Man City,21,en,219,1-2:1-3:0-2:2-2:2-1:2-3:1-1
Man Utd v Everton,10,enf,90,2-0:2-1:3-1:3-0:1-0
Crystal Palace v Southampton,10,enf,79,2-1:2-0:1-0:1-1:1-2:3-1:0-1
Gillingham v Leicester,21,enf,100,0-3:0-2:1-3:1-2:0-1:0-4
Preston v Huddersfield,10,enf,95,2-1:2-0:1-0:1-1:1-2:0-1:2-2
Reading v Watford,X,enf,96,1-2:1-1:2-1:1-0:0-1:0-2:2-2
Tottenham v Portsmouth,10,enf,101,3-0:2-0:3-1:4-0:2-1:4-1:1-0
Blackpool v Nottm Forest,21,enf,71,1-2:0-2:1-1:1-3:0-1:2-1:0-3
