game,res,league,howmany,scores
Bournemouth v Millwall,10,en2,244,2-0:2-1:3-0:3-1:1-1:1-0
Middlesbrough v Birmingham,10,en2,285,2-0:2-1:1-1:1-2:1-0:0-0:3-0
Blackburn v Stoke,0,en2,279,1-1:2-1:1-2:1-0:2-0:0-0:2-2:3-1
Bournemouth v Luton,10,en2,280,2-1:2-0:3-0:1-0:1-1:4-1:0-0:2-2:3-1
Bristol City v Preston,1,en2,281,2-1:1-2:1-0:2-0:1-1:0-0:0-1
Cardiff v Norwich,X,en2,282,1-2:1-1:1-0:2-1:0-1:1-3:0-0:0-2
Coventry v Sheff Wed,X,en2,283,2-1:1-1:1-2:1-0:2-0:0-0:0-1:3-0:0-2
Derby v Rotherham,10,en2,284,2-1:2-0:1-0:1-1:3-1:0-1:1-2:2-2:3-0
Nottm Forest v Millwall,0,en2,286,1-1:1-0:1-2:2-1:0-0:2-0:0-1:0-2:3-0
QPR v Wycombe,10,en2,287,2-0:2-1:1-0:1-1:1-2:3-1:0-1
Reading v Brentford,X,en2,288,1-1:1-2:2-1:0-2:2-2:0-0:0-1:1-0:1-3
Watford v Huddersfield,10,en2,289,2-1:2-0:1-0:1-1:3-0:3-1:1-2:0-0
Barnsley v Swansea,2,en2,278,1-2:1-3:1-1:2-1:0-1:0-2:1-0:2-2:2-3
Everton v West Ham,10,en,165,2-1:2-0:1-1:1-0:3-1:2-2
Man Utd v Aston Villa,0,en,166,2-1:2-0:1-1:3-1:2-2:1-2:1-0
Tottenham v Leeds,10,en,169,2-1:3-1:2-0:2-2:1-1:3-2:1-2:1-0
Crystal Palace v Sheff Utd,0,en,164,1-0:2-0:2-1:1-1:0-1:1-2
Brighton v Wolves,2,en,161,1-1:1-2:0-1:0-2:2-1:1-0
West Brom v Arsenal,21,en,170,0-2:1-2:1-1:0-1:1-3:0-3
Newcastle v Leicester,21,en,167,1-2:0-2:1-1:1-3:0-1
Chelsea v Man City,X,en,163,1-2:1-1:2-2:2-1:1-3:0-2
Southampton v Liverpool,21,en,168,1-2:1-3:1-1:0-2:2-1:2-2:0-1:0-3
Aston Villa v Liverpool,1,enf,62,1-2:1-3:2-1:0-2:0-1:0-3:1-1
Wolves v Crystal Palace,10,enf,91,2-1:2-0:1-0:1-1:3-1
Boreham Wood v Millwall,21,enf,66,0-2:1-2:0-3:1-3:0-1:0-4:1-1
Everton v Rotherham,10,enf,75,2-0:3-0:4-1:3-1:4-0:2-1:1-0
Luton v Reading,1,enf,78,1-2:2-1:1-1:0-1:0-2:1-0:2-0:2-3
Norwich v Coventry,10,enf,83,2-0:2-1:3-1:1-0:3-0
