game,res,league,howmany,scores
Lazio v Club Bruges                          ,10,euc,   136,2-1:2-0:3-1:1-0:1-1:3-0
Zenit St Petersburg v B Dortmund             ,21,euc,   136,1-2:1-3:0-2:1-1:0-3:2-1:2-2:0-1
Barcelona v Juventus                         ,X ,euc,   135,2-1:1-2:2-2:1-1:3-2:3-1:1-0:2-0
Chelsea v FK Krasnodar                       ,10,euc,   135,3-0:2-0:4-0:3-1:4-1:1-0:2-1
Dynamo Kyiv v Ferencvárosi TC                ,10,euc,   135,2-0:2-1:1-0:3-1:1-2:1-1
PSG v Istanbul Basaksehir                    ,10,euc,   135,3-0:2-0:3-1:4-0:4-1:2-1
RB Leipzig v Man Utd                         ,X ,euc,   135,1-2:2-1:2-2:1-1:3-2:1-0:3-1
Rennes v Sevilla                             ,2 ,euc,   135,1-2:1-1:0-2:1-3:0-1:0-3:1-0
Ajax v Atalanta                              ,X ,euc,   129,2-1:1-1:1-2:2-2:2-0:1-0:2-3:3-1
FC Midtjylland v Liverpool                   ,21,euc,   129,0-2:1-2:1-3:0-3:0-4:2-1:0-1
Bayern Munich v Lokomotiv Moscow             ,10,euc,   128,3-0:2-0:4-0:3-1:4-1:5-0:2-1
Inter Milan v Shakhtar Donetsk               ,10,euc,   128,2-1:2-0:3-1:3-0:1-1:2-2:1-0:3-2
Man City v Marseille                         ,10,euc,   128,2-0:3-0:2-1:3-1:4-0:1-1
Olympiakos v FC Porto                        ,X ,euc,   128,1-1:1-2:0-1:1-0:2-1:0-2:2-2
RB Salzburg v Atl Madrid                     ,2 ,euc,   128,1-2:1-1:0-2:0-1:1-3:2-2:2-1
Real Madrid v B Mgladbach                    ,0 ,euc,   128,2-1:2-0:3-1:1-1:3-2:2-2:3-0:1-0:1-2
B Leverkusen v Slavia Prague                 ,10,eue,    46,2-1:2-0:3-1:1-0:3-0:1-1:2-2
CSKA Sofia v Roma                            ,21,eue,    45,1-3:1-2:1-1:0-1:0-3:0-2:2-1
Dundalk v Arsenal                            ,21,eue,    45,0-3:0-4:1-4:1-2:0-1:1-1:1-3
Hapoel Be'er Sheva v Nice                    ,X ,eue,    45,1-2:1-1:0-2:2-1:0-1:1-0
HNK Rijeka v AZ Alkmaar                      ,2 ,eue,    45,1-2:1-1:0-1:1-3:0-3:2-1:2-2:0-2:2-0
Lech Poznan v Rangers                        ,2 ,eue,    45,1-2:0-2:1-1:2-1:0-0:0-1:1-0
Napoli v Real Sociedad                       ,10,eue,    45,2-1:3-1:1-0:2-0:2-2:3-2:1-1
PAOK Salonika v Granada                      ,X ,eue,    45,1-1:1-2:0-1:2-1:2-0:0-2:3-1
PSV Eindhoven v Omonia Nicosia               ,10,eue,    45,2-0:2-1:3-1:3-0:1-1:1-0
Rapid Vienna v Molde                         ,0 ,eue,    45,2-1:2-0:1-1:2-2:1-0:1-2:3-1
Standard Liege v Benfica                     ,X ,eue,    45,1-2:1-1:1-3:2-1:0-1:0-2:0-0:0-3:2-2
Young Boys v CFR Cluj                        ,10,eue,    45,2-1:2-0:1-0:1-1:3-1:1-2
Celtic v Lille                               ,X ,eue,    45,1-2:1-1:2-1:2-2:3-1:0-2:0-3:1-0
Dinamo Zagreb v CSKA Moscow                  ,X ,eue,    45,2-1:1-1:1-2:1-0:2-0:3-1:2-2:2-3:3-0:3-2
Hoffenheim v KAA Gent                        ,10,eue,    45,2-1:2-0:3-0:1-1:2-2:3-1:1-0:4-1
Leicester v AEK Athens                       ,10,eue,    45,2-0:2-1:3-0:3-1:2-2:4-0
Ludogorets v LASK                            ,2 ,eue,    45,1-1:1-2:0-1:2-2:0-2:1-3:2-1:0-0:1-0
Maccabi Tel-Aviv v Sivasspor                 ,0 ,eue,    45,1-1:2-1:1-0:2-2:2-0:3-1:0-1
RZ Pellets WAC v Feyenoord                   ,X ,eue,    45,1-2:0-2:1-1:0-1:2-1:0-0:1-3
Slovan Liberec v Red Star Belgrade           ,2 ,eue,    45,1-2:0-1:1-1:2-1:1-3:0-0:0-2:2-2
Sparta Prague v AC Milan                     ,21,eue,    45,1-3:0-2:1-2:2-1:2-2:2-3:0-1:1-0
Sporting Braga v Zorya Luhansk               ,10,eue,    45,2-0:2-1:3-1:1-0:1-1:3-0
Tottenham v Royal Antwerp                    ,10,eue,    45,2-1:3-1:2-0:3-0:1-2:1-0:4-1
Villarreal v FK Qarabag                      ,10,eue,    45,2-0:2-1:3-0:3-1:1-0:4-1:4-0
Leeds v West Ham                             ,0 ,en ,   896,2-1:2-0:1-1:1-0:1-2:2-2:3-1:0-1
Wolves v Aston Villa                         ,0 ,en ,   875,2-1:1-1:2-0:1-2:1-0:2-2:3-1:0-1
Newcastle v West Brom                        ,10,en ,   871,2-0:1-0:2-1:1-1:0-0:3-1:3-0
Man Utd v Man City                           ,2 ,en ,   873,1-2:1-3:2-2:1-1:2-1:2-3:0-2
Everton v Chelsea                            ,2 ,en ,   872,1-2:1-1:1-3:2-1:0-2:2-2:0-1:1-0
Southampton v Sheff Utd                      ,10,en ,   874,2-0:2-1:1-0:1-1:3-0:3-1
Crystal Palace v Tottenham                   ,21,en ,   870,1-2:0-2:1-3:1-1:0-1:0-3
Fulham v Liverpool                           ,21,en ,   870,0-3:0-2:1-3:1-2:0-4:1-4:0-1
Arsenal v Burnley                            ,10,en ,   870,2-0:2-1:1-0:1-1:3-0:3-1
Leicester v Brighton                         ,10,en ,   870,2-0:2-1:3-1:1-0:1-1:3-0:2-2
Coventry v Luton                             ,0 ,en2,   113,2-1:1-1:2-0:1-0:1-2:0-1:0-2
Huddersfield v Sheff Wed                     ,0 ,en2,   112,2-1:2-0:1-1:1-0:1-2:0-0:0-1
Millwall v QPR                               ,0 ,en2,   113,1-0:1-1:2-1:2-0:1-2:0-0
Stoke v Cardiff                              ,X ,en2,   112,2-1:1-1:1-0:2-0:1-2:0-1:0-0:2-2
