game,res,league,howmany,scores
Sheff Utd v Hull,10,en2,321,2-0:3-0:2-1:3-1:1-0
Burnley v West Brom,0,en2,317,2-1:1-1:2-0:1-2:1-0:2-2:3-1
Coventry v Norwich,2,en2,319,1-2:1-1:2-1:1-3:0-1:0-2
Birmingham v Preston,0,en2,314,1-1:1-0:2-1:2-0:0-1:1-2
Blackpool v Huddersfield,X,en2,315,1-1:2-1:1-0:2-0:1-2:0-2:2-2
Bristol City v Blackburn,X,en2,316,1-1:1-2:2-1:0-1:1-0:2-2:2-0
Cardiff v Millwall,X,en2,318,1-1:1-0:0-1:1-2:2-1:2-2:2-0:0-2
QPR v Swansea,X,en2,320,2-1:1-1:1-2:2-2:2-0:0-1:0-2
Stoke v Reading,X,en2,322,2-1:1-1:1-0:1-2:2-0:0-1:2-2
Watford v Rotherham,10,en2,324,2-0:2-1:3-0:3-1:1-1:1-2:1-0
Wigan v Luton,X,en2,325,1-2:1-1:0-2:0-1:2-1:1-0
Sunderland v Middlesbrough,X,en2,323,1-1:2-1:1-2:2-2:2-0:0-1:1-0:3-1
Coventry v Huddersfield,0,en2,41,1-1:2-1:1-0:2-0:1-2:0-1
Crystal Palace v Man Utd,21,en,63,1-2:0-2:1-3:1-1:2-1:0-3:0-1
Man City v Tottenham,10,en,68,2-1:3-1:2-0:2-2:3-2:3-0:1-1:1-0
Liverpool v Chelsea,0,en,207,2-1:1-1:2-0:1-0:2-2:1-2:0-1:3-1
Bournemouth v Nottm Forest,X,en,202,1-1:1-2:0-1:2-1:1-0:0-2:0-0:2-2:2-0
Leicester v Brighton,21,en,206,1-2:0-2:1-1:1-3:2-1:0-1:1-0:2-2
Southampton v Aston Villa,X,en,209,1-1:1-2:2-1:1-0:0-1:0-2:2-2:2-0:0-0
West Ham v Everton,0,en,210,2-1:1-0:2-0:1-1:0-0:1-2:0-1
Crystal Palace v Newcastle,21,en,203,1-2:0-2:0-1:1-1:1-3:2-1
Leeds v Brentford,X,en,205,1-2:1-1:2-1:2-2:1-0:0-1:0-2:2-0
Man City v Wolves,10,en,208,3-0:2-0:3-1:2-1:4-0:1-0
Arsenal v Man Utd,X,en,201,2-1:1-1:1-2:2-2:2-0:1-0:3-1
Fulham v Tottenham,X,en,204,1-2:1-1:2-1:1-0:0-2:2-2:0-1:1-3
Man Utd v Everton,10,enf,90,2-0:2-1:3-1:3-0:1-0
Crystal Palace v Southampton,10,enf,79,2-1:2-0:1-0:1-1:1-2:3-1:0-1
Gillingham v Leicester,21,enf,100,0-3:0-2:1-3:1-2:0-1:0-4
Preston v Huddersfield,10,enf,95,2-1:2-0:1-0:1-1:1-2:0-1:2-2
Reading v Watford,X,enf,96,1-2:1-1:2-1:1-0:0-1:0-2:2-2
Tottenham v Portsmouth,10,enf,101,3-0:2-0:3-1:4-0:2-1:4-1:1-0
Blackpool v Nottm Forest,21,enf,71,1-2:0-2:1-1:1-3:0-1:2-1:0-3
Boreham Wood v Accrington,X,enf,72,1-2:1-1:2-1:1-0:0-1:0-2:2-0:0-0:2-2
Bournemouth v Burnley,X,enf,73,2-1:1-2:1-1:2-0:0-1:1-0:0-2:2-2
Chesterfield v West Brom,21,enf,77,0-2:1-2:1-3:0-1:1-0:0-3:2-1
Fleetwood v QPR,21,enf,81,1-2:0-2:1-1:1-3:0-1:1-0:2-1:0-3
