game,res,league,howmany,scores
Hammarby IF v IF Brommapojkarna,X,se,89,1-1:1-0:0-1:2-0:3-0:0-0:0-2:1-3:2-1:2-2:3-2
IFK Värnamo v Malmö FF,2,se,90,0-1:0-2:1-2:1-3:1-1:0-0:0-3:1-0:1-4:3-0
Kalmar FF v Degerfors IF,1,se,91,1-0:2-1:3-1:0-0:0-1:0-2:1-1:1-2:1-3:2-0:3-0:3-2
Varbergs BoIS v Halmstads BK,X,se,92,0-1:0-2:1-2:1-1:0-0:1-0:1-3:2-1:3-0
AIK v IF Elfsborg,X,se,93,0-2:1-0:3-1:1-1:1-3:0-0:0-1:2-0:3-0
IK Sirius v IFK Göteborg,X,se,94,0-1:0-2:1-1:1-3:2-1:0-0:1-0:2-0:2-2:3-0
BK Häcken v Mjällby AIF,X,se,95,1-0:0-1:1-1:2-0:2-1:3-0:0-0:0-2:1-3:2-2:3-1
Djurgårdens IF v IFK Norrköping,X,se,96,1-1:0-1:2-0:0-0:1-0:0-2:1-3:2-1:3-0
