game,res,league,howmany,scores
Birmingham v Sunderland,0,en2,230,1-1:2-1:2-0:1-0:1-2:0-1
Bristol City v Watford,X,en2,231,1-2:1-1:2-1:0-2:0-1:1-3
Cardiff v Sheff Utd,2,en2,233,1-2:1-1:0-2:0-1:1-3:2-1
Coventry v QPR,X,en2,234,1-1:1-2:2-1:0-1:2-0:1-0:0-2:1-3:2-2
Huddersfield v Swansea,X,en2,235,1-1:1-2:0-1:0-2:1-0:2-1:1-3
Hull v Reading,X,en2,236,1-1:2-1:1-0:1-2:0-2:0-1:1-3:0-0:2-0
Luton v Rotherham,0,en2,237,2-0:2-1:1-1:1-0:0-0:0-1
Norwich v Middlesbrough,10,en2,238,2-1:2-0:3-1:1-1:0-1:3-0
Preston v Millwall,0,en2,239,1-0:1-1:2-1:2-0:1-2:0-2
West Brom v Stoke,X,en2,240,2-1:1-1:2-0:1-0:0-1:1-2:3-1:0-0
Wigan v Blackpool,X,en2,241,1-1:2-1:1-2:2-0:0-0:1-0:2-2:0-1
Burnley v Blackburn,0,en2,232,2-1:2-0:1-1:1-0:2-2:3-1:0-1:1-2
Sunderland v Millwall,0,en2,95,2-1:1-0:2-0:1-1:1-2:3-1:0-0:0-1
Man City v Brentford,10,en,155,3-0:3-1:4-0:2-0:4-1:2-1:5-0
Bournemouth v Everton,X,en,151,1-1:2-1:1-2:1-0:0-1:2-2:2-0:0-0
Liverpool v Southampton,10,en,154,2-0:3-0:2-1:3-1:4-0:1-0
Nottm Forest v Crystal Palace,X,en,157,1-2:1-1:0-1:0-2:1-0:2-1:1-3
Tottenham v Leeds,10,en,158,2-1:2-0:3-1:2-2:1-0:1-1:3-0:1-2:3-2
West Ham v Leicester,X,en,159,1-1:2-1:1-2:2-2:1-0:2-0:0-1
Newcastle v Chelsea,0,en,156,2-1:1-1:2-2:1-2:2-0:3-1:1-0
Wolves v Arsenal,21,en,160,0-2:1-2:1-3:0-3:0-1:1-1
Brighton v Aston Villa,X,en,152,2-1:1-1:2-0:1-2:2-2:1-0:3-1
Fulham v Man Utd,2,en,153,1-2:1-1:2-1:0-2:1-3:2-2:0-1:1-0
Sheff Wed v Morecambe,10,enf,1,2-0:3-0:3-1:2-1
Hereford v Portsmouth,21,enf,2,0-2:1-2:1-3:0-3:0-1:1-1:1-4
South Shields v Forest Green,2,enf,3,1-2:0-2:1-3:1-1:2-1:0-1:0-3:1-0:2-2
Bradford v Harrogate,10,enf,9,2-0:2-1:3-1:3-0:1-0:1-1
Bolton v Barnsley,X,enf,7,2-1:1-1:2-0:1-2:1-0:0-1:2-2:3-1
Barnet v Chelmsford City,10,enf,5,2-0:2-1:3-1:1-1:1-0:3-0
Barrow v Mansfield,X,enf,6,1-2:1-1:2-1:1-0:0-1:0-2:2-2
Boreham Wood v Eastleigh,0,enf,8,2-1:2-0:1-1:1-0:1-2:3-1:2-2
Bristol Rovers v Rochdale,10,enf,10,2-0:2-1:3-0:3-1:1-1:1-0:1-2
Burton v Needham Market,10,enf,11,2-0:3-0:3-1:4-0:1-0:1-1:2-1:4-1:5-0
Buxton v Merthyr Town,10,enf,12,2-1:1-0:2-0:1-1:1-2:3-1:2-2
Carlisle v Tranmere,X,enf,13,2-1:1-2:1-1:1-0:2-0:3-1:2-2:0-1
