game,res,league,howmany,scores
QPR v Luton,0,en2,212,2-1:2-0:1-1:1-0:1-2:2-2:3-0
Sheff Utd v Coventry,X,en2,214,1-1:1-2:2-1:1-0:2-0:2-2:0-1:0-2
Bristol City v Blackburn,X,en2,205,1-1:1-2:2-1:1-0:0-1:0-2:2-2
Fulham v Barnsley,10,en2,207,3-0:2-0:2-1:4-0:3-1
Huddersfield v West Brom,2,en2,208,1-2:1-1:1-3:0-1:2-1:0-2:1-0
Hull v Birmingham,X,en2,209,1-1:1-2:2-1:0-1:1-0:0-2:0-0
Middlesbrough v Millwall,0,en2,210,2-1:1-1:1-0:2-0:1-2:0-0:0-1
Preston v Cardiff,0,en2,211,2-1:1-1:2-0:1-0:1-2:0-1
Reading v Nottm Forest,X,en2,213,1-1:1-2:2-1:1-0:0-0:2-0:2-2
Stoke v Peterborough,10,en2,215,2-0:2-1:1-0:1-1:3-0:3-1:0-0
Swansea v Blackpool,0,en2,216,2-1:2-0:1-0:1-1:3-1:0-0:1-2
Derby v Bournemouth,21,en2,206,0-2:1-2:1-3:1-1:0-1:0-3
Leicester v Chelsea,2,en,113,1-2:1-1:1-3:0-2:2-1:2-2:0-1
Aston Villa v Brighton,X,en,111,1-1:2-1:1-2:1-0:2-0:0-1:2-2
Burnley v Crystal Palace,X,en,112,1-1:1-2:1-0:0-1:0-2:2-1:0-0
Newcastle v Brentford,X,en,116,2-1:1-1:1-0:2-0:1-2:2-2:0-1
Norwich v Southampton,2,en,117,1-2:0-2:1-1:0-1:1-0:2-1:0-0
Watford v Man Utd,21,en,119,1-2:0-2:1-3:0-3:1-1:0-1
Wolves v West Ham,2,en,120,1-2:1-1:0-2:1-3:2-1:2-2:0-1:1-0
Liverpool v Arsenal,10,en,114,2-1:3-1:2-0:2-2:3-0:1-1
Man City v Everton,10,en,115,2-0:3-0:3-1:2-1:4-0:4-1
Tottenham v Leeds,10,en,118,2-1:2-0:1-1:1-0:3-1:2-2
AFC Sudbury v Colchester,21,enf,1,0-2:1-3:1-2:0-3:1-1:1-4:2-1:0-1:0-4
Scunthorpe v Doncaster,X,enf,30,1-2:2-1:0-2:1-1:1-0:2-2:0-1:2-0
Gillingham v Cheltenham,X,enf,14,2-1:1-1:1-0:2-0:1-2:3-1
Boreham Wood v Eastleigh,10,enf,5,2-1:2-0:1-1:1-0:1-2:3-1:0-1
Bradford v Exeter,1,enf,6,2-1:1-2:2-0:1-1:1-0:3-1:2-2
Carlisle v Horsham,10,enf,7,2-0:3-0:2-1:3-1:4-0:1-0:1-1:4-1
Charlton v Havant & Waterlooville,10,enf,8,3-0:2-1:2-0:3-1:4-0:1-0:4-1:5-1
Chesterfield v Southend,10,enf,9,2-1:2-0:1-1:3-1:1-2:3-0:1-0:2-2
Crawley v Tranmere,X,enf,10,2-1:1-2:1-1:0-1:0-2:1-0:0-0:1-3
Crewe v Swindon,1,enf,11,2-1:1-2:1-1:0-2:2-0:1-0:1-3:0-1:2-2
Fleetwood v Burton,X,enf,13,2-1:2-0:1-2:1-1:1-0:0-1:2-2:3-1
Gateshead v Altrincham,X,enf,37,2-1:1-2:1-1:1-0:0-1:2-0:3-1:0-2
Halifax v Maidenhead United,10,enf,34,2-1:2-0:1-0:1-2:3-0:3-1:0-2
