game,res,league,howmany,scores
Luton v Sheff Utd,2,en2,55,1-2:1-1:1-0:0-1:1-3:0-2:2-2:2-1
Sunderland v Norwich,X,en2,59,1-1:1-2:2-1:0-1:0-2:1-0:1-3:2-2
Blackburn v Stoke,0,en2,50,2-0:2-1:1-1:1-0:1-2:0-1:0-0:3-0
Blackpool v Bristol City,0,en2,51,2-1:1-1:1-0:2-0:0-1:1-2:2-2:3-1
Cardiff v Preston,0,en2,52,1-1:1-0:0-0:2-0:2-1:0-2:1-2:0-1
Huddersfield v West Brom,X,en2,53,1-1:1-2:2-1:0-1:0-2:1-3:1-0:2-2
Hull v Coventry,0,en2,54,1-0:1-1:2-1:2-0:1-2:3-1:0-0:2-2:0-1
Middlesbrough v Swansea,0,en2,56,1-1:2-1:2-0:1-0:2-2:0-1:1-2
Millwall v Reading,X,en2,57,1-0:1-1:2-1:2-0:1-2:0-1:0-0:2-2:3-1
Rotherham v Birmingham,X,en2,58,1-1:2-1:1-0:1-2:0-1:2-0:0-0:2-2
Watford v QPR,0,en2,60,2-0:2-1:1-1:3-1:1-0:0-1
Wigan v Burnley,2,en2,61,1-1:1-2:0-2:0-1:2-1:1-3:0-0:1-0:2-2:2-3
Southampton v Man Utd,X,en,39,1-2:1-1:2-1:0-2:1-3:2-2:0-1:1-0
Brentford v Everton,0,en,33,2-1:2-0:1-1:1-0:1-2:0-1:2-2
Brighton v Leeds,0,en,34,1-1:2-1:1-0:1-2:2-0:2-2:0-1
Chelsea v Leicester,10,en,35,2-0:2-1:3-1:3-0:1-1:1-0:2-2
Liverpool v Bournemouth,10,en,36,3-0:2-0:4-0:3-1:2-1:5-0
Man City v Crystal Palace,10,en,37,3-1:3-0:2-0:2-1:4-0
Arsenal v Fulham,10,en,31,2-0:2-1:3-1:3-0:1-0:1-1
Aston Villa v West Ham,X,en,32,1-1:1-2:2-1:2-2:1-0:0-1:0-0
Wolves v Newcastle,2,en,40,1-2:1-1:0-1:0-2:2-1:1-0:2-2:0-0:1-3
Nottm Forest v Tottenham,21,en,38,1-2:0-2:1-3:1-1:0-3:0-1
Middlesbrough v Chelsea,21,enf,207,1-2:1-3:0-2:0-3:0-1:2-1
Crystal Palace v Everton,1,enf,206,2-1:2-0:1-2:1-0:0-1:1-1:3-1
Southampton v Man City,21,enf,208,1-2:1-3:0-2:0-3:0-1:1-0:2-1
Nottm Forest v Liverpool,21,enf,209,0-2:1-3:1-2:0-3:0-4:0-1:1-4
Man City v Liverpool,X,enf,211,2-1:1-2:1-1:2-2:2-3:1-0:3-1
Chelsea v Crystal Palace,10,enf,210,2-1:2-0:3-1:1-0:1-2:3-0
Chelsea v Liverpool,1,enf,212,1-2:1-3:2-1:0-2:1-1:1-0:3-1
Ajaccio v Lille,2,fr,31,1-2:0-2:1-1:1-3:0-1:1-0:0-0:0-3:2-1:2-3
Auxerre v Strasbourg,X,fr,32,1-1:2-1:0-1:0-0:1-0:1-2:2-0:2-2:3-0:1-3:2-4
Lens v Rennes,X,fr,34,1-1:2-1:0-0:2-0:1-0:1-3:0-1:1-2:3-2
Nantes v Toulouse,X,fr,36,1-1:2-1:1-0:0-0:1-2:2-0:0-1:0-2:2-3
Brest v Montpellier,X,fr,33,1-2:1-1:0-0:1-0:2-0:2-1:2-2:0-1:0-2:0-3:1-3:2-4:4-5
Lorient v Clermont,X,fr,35,1-1:2-1:1-2:0-1:1-0:0-0:2-0:0-2:0-3:3-0:3-1
Nice v Marseille,X,fr,37,1-2:1-0:2-1:1-1:0-2:0-0:0-1:1-3:2-2:2-3:3-1
Troyes v Angers,X,fr,40,1-1:2-1:0-0:0-1:1-2:1-0:2-0:0-2:1-3:1-4:2-2
Reims v Lyon,2,fr,39,1-2:0-2:2-2:0-0:0-1:1-1:1-3:2-1:0-3:1-0:2-4
PSG v Monaco,10,fr,38,2-1:2-0:3-0:3-1:1-0:1-2:4-0:5-1:1-1:0-0:0-1:4-1:4-2:7-0
Freiburg v VfL Bochum,1,de,34,2-0:2-1:1-0:1-2:1-1:3-0:3-1:0-2:2-2
Hertha Berlin v B Dortmund,1,de,32,1-2:1-3:1-1:0-2:2-1:0-1:1-0:2-3
Hoffenheim v Augsburg,0,de,36,1-1:2-1:1-0:2-0:2-2:3-0:3-1:1-2:3-2
Mainz v B Leverkusen,X,de,29,1-2:2-1:1-1:0-1:1-0:0-2:1-3:2-2
RB Leipzig v Wolfsburg,0,de,33,2-1:1-0:2-0:3-1:2-2:1-1:0-0:0-2:3-0
Schalke v Union Berlin,X,de,31,1-1:2-1:1-2:0-1:1-0:2-0:2-2
Bayern Munich v B Mgladbach,10,de,30,3-1:2-0:2-1:1-0:1-1:3-0:4-1:3-2:5-0
Köln v Stuttgart,X,de,28,2-1:1-1:1-2:2-2:0-1:1-0:2-0:0-0
Werder Bremen v Frankfurt,X,de,35,2-1:1-1:1-0:1-2:2-0:2-2:3-2:0-1:3-0
Ionikos FC v Levadiakos,0,gr,10,1-0:2-0:1-1:2-1:0-0:1-2:0-1:0-2:1-3:2-2:3-0:3-1
PAS Giannina v Lamia,0,gr,14,2-0:1-1:1-0:0-0:2-1:1-2:3-0:0-1:1-3:2-2:2-3:3-1
AEK Athens v Volos NFC,10,gr,8,2-0:3-1:3-0:1-0:2-1:0-0:1-1:0-1:0-2:1-2:1-3:2-2:3-2:3-3:4-1
Panetolikos v Aris,X,gr,12,1-2:1-1:0-0:0-1:1-0:1-3:2-1:0-2:0-3:2-0:3-0
OFI v Panathinaikos,2,gr,11,1-1:0-1:1-2:0-2:1-3:2-1:2-2:0-0:1-0:2-0:3-0
PAOK Salonika v Atromitos Athens,X,gr,13,2-1:1-1:1-0:0-1:2-0:0-2:1-2:1-3:3-0:0-0:3-1
Asteras Tripolis v Olympiakos,X,gr,9,1-1:0-1:1-3:1-2:2-1:0-2:0-3:0-0:1-0:2-2:3-0:3-2
Monza v Udinese,X,it,27,1-1:1-2:0-2:1-0:2-1:0-0:1-3:0-1:0-3:2-0:2-3
Lazio v Inter Milan,2,it,24,1-1:1-2:0-1:2-1:0-0:2-2:2-3:0-2:1-0:1-3
Cremonese v Torino,X,it,21,1-1:1-2:1-0:0-2:0-0:0-1:1-3:0-3:2-0:2-2:2-3
Juventus v Roma,0,it,23,2-1:1-1:0-1:1-0:3-2:1-2:2-2:3-0:3-1
AC Milan v Bologna,10,it,26,3-0:2-1:1-0:2-0:3-1:0-0:0-1:1-1:1-2:3-2
Spezia v Sassuolo,X,it,29,0-1:1-1:1-2:1-0:0-0:0-2:2-1:1-3:2-0:2-2:2-3:3-1
Hellas Verona v Atalanta,X,it,30,1-2:1-0:0-0:1-3:0-2:1-1:0-1:2-0:2-2:2-3:4-3
Salernitana v Sampdoria,X,it,28,1-1:0-1:1-2:2-1:0-0:1-0:2-3:0-2:0-3:1-3
Fiorentina v Napoli,X,it,22,1-1:1-2:1-3:2-1:0-0:1-0:2-2:3-2:0-1:2-3
Lecce v Empoli,X,it,25,1-1:0-0:0-1:2-0:1-2:2-1:0-2:1-0:1-3:3-2
Aberdeen v Livingston,10,sc,19,2-1:2-0:1-0:1-1:3-1:0-1:1-2
