game,res,league,howmany,scores
Hammarby IF v IF Brommapojkarna,X,se,89,1-1:1-2:2-0:0-2:1-0:2-1:0-0:0-1:3-0:3-2:1-3:2-2:3-1:CorrectResultBonus(+2points)
IFK Värnamo v Malmö FF,2,se,90,1-2:0-1:0-2:1-1:0-3:1-3:0-0:1-0:1-4:2-1:2-2:2-3:3-0:CorrectResultBonus(+2points)
Kalmar FF v Degerfors IF,0,se,91,2-0:2-1:1-1:1-0:3-1:1-2:3-2:0-0:0-1:0-2:1-3:3-0:4-0::CorrectResultBonus(+2points)
Varbergs BoIS v Halmstads BK,21,se,92,0-1:1-2:0-2:1-1:1-0:0-0:1-3:2-1:2-3:3-0:CorrectResultBonus(+2points)
AIK v IF Elfsborg,1,se,93,0-2:1-0:1-3:1-2:3-1:0-3:1-1:2-0:2-1:0-0:0-1:2-3:3-0:CorrectResultBonus(+2points)
IK Sirius v IFK Göteborg,X,se,94,0-1:1-1:1-0:2-0:0-2:1-2:2-1:1-3:0-0:2-2:2-3:3-0:3-1:CorrectResultBonus(+2points)
BK Häcken v Mjällby AIF,1,se,95,2-0:1-0:3-1:2-1:3-0:0-1:1-1:1-2:2-2:0-0:0-2:1-3:3-2:4-1:CorrectResultBonus(+2points)
Djurgårdens IF v IFK Norrköping,X,se,96,1-0:1-1:2-1:0-1:1-2:2-0:0-0:0-2:1-3:2-2:3-0:3-1:3-2:CorrectResultBonus(+2points)
